date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:26:33	60362/60362	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/page-services-health-care.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/page-services-health-care.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:34	60361/60361	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/page-services-fitness-program.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/page-services-fitness-program.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:34	60362/60362	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/page-services-laundry.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/page-services-laundry.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:34	60368/60368	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/page-services-restaurent.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/page-services-restaurent.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:34	60366/60366	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/page-services-library.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/page-services-library.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:35	60366/60366	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/page-services-swimming-pool.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/page-services-swimming-pool.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:35	60358/60358	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/page-services-combing-hair.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/page-services-combing-hair.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:35	66483/66483	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/page-experts-style1.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/page-experts-style1.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:35	66973/66973	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/page-experts-style2.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/page-experts-style2.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:35	53063/53063	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/page-experts-details.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/page-experts-details.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:36	68047/68047	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/blog-classic-no-sidebar.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/blog-classic-no-sidebar.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:36	70723/70723	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/blog-classic-left-sidebar.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/blog-classic-left-sidebar.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:36	70692/70692	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/blog-classic-right-sidebar.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/blog-classic-right-sidebar.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:36	74045/74045	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/blog-classic-both-sidebar.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/blog-classic-both-sidebar.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:37	57451/57451	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/blog-classic-left-thumbs.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/blog-classic-left-thumbs.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:37	55221/55221	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/blog-grid-2-column.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/blog-grid-2-column.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:37	59051/59051	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/blog-grid-3-column.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/blog-grid-3-column.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:37	62889/62889	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/blog-grid-4-column.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/blog-grid-4-column.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:37	60149/60149	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/blog-masonry-2-column.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/blog-masonry-2-column.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:38	66317/66317	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/blog-masonry-3-column.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/blog-masonry-3-column.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:38	61318/61318	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/blog-masonry-4-column.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/blog-masonry-4-column.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:38	58242/58242	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/blog-single-no-sidebar.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/blog-single-no-sidebar.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:38	61610/61610	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/blog-single-left-sidebar.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/blog-single-left-sidebar.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:38	61581/61581	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/blog-single-right-sidebar.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/blog-single-right-sidebar.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:39	64592/64592	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/blog-single-both-sidebar.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/blog-single-both-sidebar.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:39	57097/57097	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/blog-single-disqus-comments.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/blog-single-disqus-comments.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:39	56612/56612	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/blog-single-facebook-comments.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/blog-single-facebook-comments.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:39	57374/57374	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/blog-extra-infinity-scroll.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/blog-extra-infinity-scroll.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:40	57561/57561	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/blog-extra-infinity-scroll-lazyload.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/blog-extra-infinity-scroll-lazyload.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:40	59983/59983	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/blog-timeline.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/blog-timeline.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:40	58437/58437	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/blog-timeline-masonry.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/blog-timeline-masonry.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:40	67728/67728	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-accordion.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-accordion.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:41	54831/54831	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-alerts.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-alerts.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:41	91410/91410	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-animations.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-animations.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:41	50960/50960	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-background-html5-video.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-background-html5-video.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:41	53141/53141	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-blockquotes.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-blockquotes.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:42	95087/95087	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-button-groups-and-dropdowns.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-button-groups-and-dropdowns.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:42	65234/65234	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-button-hover-effect.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-button-hover-effect.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:42	127645/127645	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-buttons.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-buttons.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:42	68939/68939	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-call-to-actions.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-call-to-actions.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:43	69841/69841	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-charts.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-charts.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:43	77764/77764	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-columns-grids.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-columns-grids.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:43	57059/57059	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-divider.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-divider.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:43	53776/53776	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-dropcaps.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-dropcaps.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:44	49819/49819	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-datetime-datepicker.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-datetime-datepicker.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:44	50425/50425	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-datetime-timepicker.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-datetime-timepicker.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:44	47972/47972	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-datetime-datetimepicker.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-datetime-datetimepicker.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:44	48629/48629	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-datetime-datepair.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-datetime-datepair.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:44	50103/50103	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-flickr-feed.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-flickr-feed.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:45	79997/79997	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-flipbox.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-flipbox.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:45	135747/135747	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-forms.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-forms.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:45	248184/248184	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-iconbox.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-iconbox.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:45	167632/167632	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-icon-7stroke.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-icon-7stroke.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:46	167734/167734	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-icon-elegant-icons.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-icon-elegant-icons.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:46	80277/80277	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-icon-flat-color-icons.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-icon-flat-color-icons.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:46	199584/199584	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-icon-fontawesome.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-icon-fontawesome.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:46	82345/82345	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-icon-fontawesome-tutorial.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-icon-fontawesome-tutorial.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:47	156181/156181	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-icon-strokegap.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-icon-strokegap.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:47	53229/53229	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-image-box.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-image-box.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:47	51828/51828	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-instagram.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-instagram.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:47	55089/55089	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-labels-badges.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-labels-badges.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:48	77373/77373	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-listgroup-panels.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-listgroup-panels.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:48	77837/77837	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-lists.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-lists.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:48	52615/52615	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-maps.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-maps.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:48	48563/48563	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-media-embed.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-media-embed.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:49	70629/70629	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-modal-bootstrap.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-modal-bootstrap.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:49	82310/82310	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-modal-lightbox.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-modal-lightbox.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:49	80969/80969	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-navigation.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-navigation.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:49	64754/64754	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-owl-carousel.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-owl-carousel.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
23:26:50	67135/67135	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/shortcode-pagination.html	C:/My%20Web%20Sites/Naoual/kodesolution.com/html/2017/seniorpress-html/demo/shortcode-pagination.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
